volume,issue,entry_type,title,author,link,tags,pages,num_pages
128,2,Note,A Legal Sanctuary: How the Religious Freedom Restoration Act Could Protect Sanctuary Churches,Thomas Scott-Railton,/note/a-legal-sanctuary,Constitutional Law • Immigration Law • First Amendment,254-543,289.0
128,2,Note,An Avoidance Canon for Erie: Using Federalism to Resolve Shady Grove’s Conflicts Analysis Problem,Joshua P. Zoffer,/note/an-avoidance-canon-for-erie,Civil Procedure • Federalism • Conflict of Laws,254-543,289.0
128,1,Article,The New Class Blindness,Cary Franklin,/article/the-new-class-blindness,Constitutional Law • Reproductive Rights,1-253,252.0
128,1,Article,Transparency’s Ideological Drift,David E. Pozen,/article/transparencys-ideological-drift,Legal History • Administrative Law,1-253,252.0
128,1,Note,Congressional Power over Office Creation,E. Garrett West,/note/congressional-power-over-office-creation,Constitutional Law • Separation of Powers • Administrative Law,1-253,252.0
128,1,Comment,The Intercircuit Exclusionary Rule,James Durling,/comment/the-intercircuit-exclusionary-rule,Conflict of Laws • Evidence,1-253,252.0
127,8,Article,First-Person FOIA,Margaret B. Kwoka,/article/first-person-foia,Administrative Law • Immigration Law,2204-2585,381.0
127,8,Article,The Obsolescence of Advertising in the Information Age,Ramsi A. Woodcock,/article/the-obsolescence-of-advertising-in-the-information-age,Antitrust Law • Consumer Law,2204-2585,381.0
127,8,Essay,Why Is It Wrong To Punish Thought?,Gabriel S. Mendlow,/essay/why-is-it-wrong-to-punish-thought,Legal Philosophy • Criminal Law,2204-2585,381.0
127,8,Review,Who Locked Us Up? Examining the Social Meaning of Black Punitiveness,Darren Lenard Hutchinson,/review/who-locked-us-up,Critical Race Theory • Criminal Law,2204-2585,381.0
127,8,Note,Timing Judicial Review of Agency Interpretations in Chevron’s Shadow,Steven J. Lindsay,/note/timing-judicial-review-of-agency-interpretations-in-chevrons-shadow,Administrative Law,2204-2585,381.0
127,8,Note,Reviving the Power of the Purse: Appropriations Clause Litigation and National Security Law,McKaye Neumeister,/note/reviving-the-power-of-the-purse,National Security • Separation of Powers • Congress,2204-2585,381.0
127,7,Article,International Lobbying Law,Melissa J. Durkee,/article/international-lobbying-law,International Law,1742-2203,461.0
127,7,Note,"Attorney for the Day: Measuring the Efficacy of
In-Court Limited-Scope Representation",James G. Mandilk,/note/attorney-for-the-day,Legal Ethics,1742-2203,461.0
127,7,Comment,"Exceptional Judgments: Revising the Terrorism
Exception to the Foreign Sovereign Immunities Act",E. Perot Bissell V & Joseph R. Schottenfeld,/comment/exceptional-judgments,International Law,1742-2203,461.0
127,7,Feature,Introduction: Unlocking Antitrust Enforcement,"Jonathan B. Baker, Jonathan Sallet & Fiona Scott Morton",/feature/introduction-unlocking-antitrust-enforcement,Antitrust Law,1742-2203,461.0
127,7,Feature,Antitrust and Deregulation,Howard Shelanski,/feature/antitrust-and-deregulation,Antitrust Law,1742-2203,461.0
127,7,Feature,Invigorating Vertical Merger Enforcement,Steven C. Salop,/feature/invigorating-vertical-merger-enforcement,Antitrust Law,1742-2203,461.0
127,7,Feature,"Horizontal Mergers, Market Structure, and Burdens of Proof",Herbert Hovenkamp & Carl Shapiro,/feature/horizontal-mergers-market-structure-and-burdens-of-proof,Antitrust Law,1742-2203,461.0
127,7,Feature,Horizontal Shareholding and Antitrust Policy,Fiona Scott Morton & Herbert Hovenkamp,/feature/horizontal-shareholding-and-antitrust-policy,Antitrust Law,1742-2203,461.0
127,7,Feature,"Beyond Brooke Group: Bringing Reality to the Law of
Predatory Pricing",C. Scott Hemphill & Philip J. Weiser,/feature/beyond-brooke-group,Antitrust Law,1742-2203,461.0
127,7,Feature,Mergers that Harm Sellers,C. Scott Hemphill & Nancy L. Rose,/feature/mergers-that-harm-sellers,Antitrust Law,1742-2203,461.0
127,7,Feature,How Antitrust Law Can Make FRAND Commitments More Effective,A. Douglas Melamed & Carl Shapiro,/feature/how-antitrust-law-can-make-frand-commitments-more-effective,Antitrust Law,1742-2203,461.0
127,7,Feature,Multisided Platforms and Antitrust Enforcement,Michael Katz & Jonathan Sallet,/feature/multisided-platforms-and-antitrust-enforcement,Antitrust Law,1742-2203,461.0
127,7,Feature,Antitrust Enforcement Against Platform MFNs,Jonathan B. Baker & Fiona Scott Morton,/feature/antitrust-enforcement-against-platform-mfns,Antitrust Law,1742-2203,461.0
127,6,Article,The New Law of the Child,Anne C. Dailey & Laura A. Rosenbury,/article/the-new-law-of-the-child,Family Law,1448-1741,293.0
127,6,Article,Petitioning and the Making of the Administrative State,Maggie McKinley,/article/petitioning-and-the-making-of-the-administrative-state,Administrative Law • Legal History,1448-1741,293.0
127,6,Review,Brief Lives,Laura Kalman,/review/brief-lives,Legal Philosophy • Civil-Rights Law,1448-1741,293.0
127,6,Comment,Unlocking the Potential of Art Investment Vehicles,Alice Xiang,/comment/unlocking-the-potential-of-art-investment-vehicles,Art Law • Securities Law,1448-1741,293.0
127,5,Article,The Jurisprudence of Mixed Motives,Andrew Verstein,/article/the-jurisprudence-of-mixed-motives,Labor and Employment Law • Antidiscrimination Law,1106-1447,341.0
127,5,Article,The De Facto Reporter’s Privilege,Christina Koningisor,/article/the-de-facto-reporters-privilege,Evidence • Media Law,1106-1447,341.0
127,5,Review,"Pregnancy, Poverty, and the State",Michele Goodwin & Erwin Chemerinsky,/review/pregnancy-poverty-and-the-state,Reproductive Rights • Critical Race Theory,1106-1447,341.0
127,5,Note,Dodd-Frank Is a Pigouvian Regulation,Aaron M. Levine & Joshua C. Macey,/note/dodd-frank-is-a-pigouvian-regulation,Banking Law • Administrative Law,1106-1447,341.0
127,5,Comment,Certification as Sabotage: Lessons from Guantánamo Bay,David Manners-Weber,/comment/certification-as-sabotage,Executive Power,1106-1447,341.0
127,4,Article,Judging Ordinary Meaning,Thomas R. Lee & Stephen C. Mouritsen,/article/judging-ordinary-meaning,Statutory Interpretation,788-1105,317.0
127,4,Review,How Long Is History’s Shadow?,Anita S. Krishnakumar,/review/how-long-is-historys-shadow,Congress,788-1105,317.0
127,4,Note,Spending Money To Make Money: CBO Scoring of Secondary Effects,Scott Levy,/note/cbo-scoring-of-secondary-effects,Legislation • Congress,788-1105,317.0
127,4,Note,Litigation Rulemaking,Urja Mittal,/note/litigation-rulemaking,Administrative Law • Civil Procedure,788-1105,317.0
127,4,Comment,The Tarnished Golden Rule: The Corrosive Effect of Federal Prevailing-Party Standards on State Reciprocal-Fee Statutes,"Nathan Nash, Solange Hilfinger-Pardo & James Mandilk",/comment/the-tarnished-golden-rule,Consumer Law • Civil Procedure,788-1105,317.0
127,3,Article,Dangerous Defendants,Sandra G. Mayson,/article/dangerous-defendants,Criminal Procedure • Criminal Law,490-787,297.0
127,3,Article,Government Hacking,Jonathan Mayer,/article/government-hacking,Privacy • Criminal Procedure,490-787,297.0
127,3,Review,The Original Theory of Constitutionalism,David Singh Grewal & Jedediah Purdy,/review/the-original-theory-of-constitutionalism,Constitutional Law • Legal History • Legal Philosophy,490-787,297.0
127,3,Note,Democratizing the FLSA Injunction: Toward a Systemic Remedy for Wage Theft,Jordan Laris Cohen,/note/democratizing-the-flsa-injunction,Labor and Employment Law,490-787,297.0
127,3,Comment,Tailoring Regimes for a Designer Drug: Developing Civil Liability for Retailers of Synthetic Marijuana,Sophia House,/comment/tailoring-regimes-for-a-designer-drug,Torts • Local Government • Consumer Law,490-787,297.0
127,2,Article,Natural Rights and the First Amendment,Jud Campbell,/article/natural-rights-and-the-first-amendment,First Amendment • Constitutional Law,246-489,243.0
127,2,Feature,Title VII’s Statutory History and the Sex Discrimination Argument for LGBT Workplace Protections,"William N. Eskridge, Jr.",/feature/title-viis-statutory-history-and-the-sex-discrimination-argument-for-lgbt-workplace-protections,Gender and Sexual Orientation • Statutory Interpretation • Civil-Rights Law,246-489,243.0
127,2,Note,Competing Exclusionary Rules in Multistate Investigations: Resolving Conflicts of State Search-and-Seizure Law,Megan McGlynn,/note/competing-exclusionary-rules-in-multistate-investigations,Conflict of Laws • Evidence,246-489,243.0
127,2,Comment,Uncovering the Codifier’s Canon: How Codification Informs Interpretation,Daniel B. Listwa,/comment/uncovering-the-codifiers-canon,Statutory Interpretation,246-489,243.0
127,1,Article,How Qualified Immunity Fails,Joanna C. Schwartz,/article/how-qualified-immunity-fails,Civil-Rights Law • Qualified Immunity,1-245,244.0
127,1,Article,Stuck! The Law and Economics of Residential Stagnation,David Schleicher,/article/stuck-the-law-and-economics-of-residential-stagnation,Local Government,1-245,244.0
127,1,Essay,Originalism Without Text,Stephen E. Sachs,/essay/originalism-without-text,Constitutional Law,1-245,244.0
127,1,Note,Presidential Administration and the Durability of Climate-Consciousness,Yumehiko Hoshijima,/note/presidential-administration-and-the-durability-of-climate-consciousness,Environmental Law,1-245,244.0
126,8,Article,The Nature of Parenthood,Douglas NeJaime,/article/the-nature-of-parenthood,Gender and Sexual Orientation • Family Law • Antidiscrimination Law,2260-2449,189.0
126,8,Note,Disparate Statistics,Kevin Tobia,/note/disparate-statistics,Constitutional Law • Evidence,2260-2449,189.0
126,8,Comment,When Stopping the Smuggler Means Repelling the Refugee: International Human Rights Law and the European Union's Operation To Combat Smuggling in Libya’s Territorial Sea,Paul Strauch,/comment/when-stopping-the-smuggler-means-repelling-the-refugee-international-human-rights-law-and-the-european-unions-operation-to-combat-smuggling-in-libyas,International Law • Human Rights Law • National Security,2260-2449,189.0
126,7,Article,Machine Testimony,Andrea Roth,/article/machine-testimony,Evidence • Criminal Procedure • Privacy,1972-2259,287.0
126,7,Essay,Police Reform and the Dismantling of Legal Estrangement,Monica C. Bell,/essay/police-reform-and-the-dismantling-of-legal,Criminal Law • Civil-Rights Law • Critical Race Theory,1972-2259,287.0
126,7,Note,Reinterpreting Corporate Inversions: Non-Tax Competitions and Frictions ,Inho Andrew Mun,/note/reinterpreting-corporate-inversions,Tax • Corporate Law,1972-2259,287.0
126,7,Feature,Policing Through an American Prism,Debo P. Adegbile,/feature/policing-through-an-american-prism,Criminal Law • Civil-Rights Law,1972-2259,287.0
126,6,Article,Inside the Agency Class Action,Michael Sant'Ambrogio & Adam S. Zimmerman,/article/inside-the-agency-class-action,Administrative Law • Civil Procedure • Antidiscrimination Law,1600-1971,371.0
126,6,Essay,Cops and Pleas: Police Officers’ Influence on Plea Bargaining,Jonathan Abel,/essay/cops-and-pleas-police-officers-influence-on-plea-bargaining,Criminal Law • Criminal Procedure,1600-1971,371.0
126,6,Note,Ban the Address: Combating Employment Discrimination Against the Homeless,Sarah Golabek-Goldman,/note/ban-the-address-combating-employment-discrimination-against-the-homeless,Antidiscrimination Law • Labor and Employment Law,1600-1971,371.0
126,6,Feature,Who Bleeds When the Wolves Bite? A Flesh-and-Blood Perspective on Hedge Fund Activism and Our Strange Corporate Governance System,"Leo E. Strine, Jr.",/feature/who-bleeds-when-the-wolves-bite-a-flesh-and-blood-perspective-on-hedge-fund-activism-and-our-strange-corporate-governance-system,Corporate Law,1600-1971,371.0
126,6,Tribute,A Tribute to Justice Antonin Scalia,Justice Clarence Thomas,/tribute/a-tribute-to-justice-antonin-scalia,,1600-1971,371.0
126,6,Tribute,A Tribute to Justice Scalia,Justice Samuel Alito,/tribute/a-tribute-to-justice-scalia-1,,1600-1971,371.0
126,6,Tribute,A Tribute to Justice Scalia,Justice Sonia Sotomayor,/tribute/a-tribute-to-justice-scalia,,1600-1971,371.0
126,6,Tribute,"Scalia, J., Dissenting: A Fragment on Religion",Stephen L. Carter,/tribute/scalia-j-dissenting-a-fragment-on-religion,,1600-1971,371.0
126,6,Tribute,The Real Justice Scalia,Christine Jolls,/tribute/the-real-justice-scalia,,1600-1971,371.0
126,5,Article,Why Have We Criminalized Aggressive War?,Tom Dannenbaum,/article/why-have-we-criminalized-aggressive-war,Criminal Law • International Law,1242-1599,357.0
126,5,Article,Tort Law Inside Out,Cristina Carmody Tilley,/article/tort-law-inside-out,Torts,1242-1599,357.0
126,5,Note,"What’s Wrong with Intentionalism? Transformative Use, Copyright Law, and Authorship",Ben Picozzi,/note/whats-wrong-with-intentionalism-transformative-use-copyright-law-and-authorship,Intellectual Property • Property,1242-1599,357.0
126,5,Note,Duties Owed: Low-Intensity Cyber Attacks and Liability for Transboundary Torts in International Law,Beatrice Walton,/note/duties-owed-low-intensity-cyber-attacks-and-liability-for-transboundary-torts-in-international-law,International Law • Torts • Privacy,1242-1599,357.0
126,5,Feature,Is History Repeating Itself? Sentencing Young American Muslims in the War on Terror,Sameer Ahmed,/feature/is-history-repeating-itself-sentencing-young-american-muslims-in-the-war-on-terror,International Law • Criminal Law,1242-1599,357.0
126,5,Comment,Williams-Yulee and the Anomaly of Campaign Finance Law,Noah B. Lindell,/comment/williams-yulee-and-the-anomaly-of-campaign-finance-law,First Amendment • Local Government • Constitutional Law,1242-1599,357.0
126,4,Article,The Origins of Judicial Deference to Executive Interpretation,Aditya Bamzai,/article/the-origins-of-judicial-deference-to-executive-interpretation,Administrative Law • Constitutional Law,908-1241,333.0
126,4,Essay,Agency Design and Political Control,Christopher R. Berry & Jacob E. Gersen,/essay/agency-design-and-political-control,Administrative Law,908-1241,333.0
126,4,Note,Prosecuting Gender-Based Persecution: The Islamic State at the ICC,Emily Chertoff,/note/prosecuting-gender-based-persecution-the-islamic-state-at-the-icc,National Security • International Law • Gender and Sexual Orientation • Criminal Law,908-1241,333.0
126,4,Note,"Private Enforcement of the Affordable Care Act: Toward an ""Implied Warranty of Legality"" in Health Insurance",Christine H. Monahan,/note/private-enforcement-of-the-affordable-care-act-toward-an-implied-warrant-of-legality-in-health-insurance,Health Law • Constitutional Law,908-1241,333.0
126,4,Review,Privacy’s Trust Gap: A Review,Neil Richards & Woodrow Hartzog,/review/privacys-trust-gap-a-review,Privacy,908-1241,333.0
